,adm1_psgc,adm2_psgc,region,province,date,month_name,month_num,cases,deaths
4305,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,1/11/2020,November,11,0,0
4306,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,12/1/2020,January,1,26,0
4307,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,19/1/2020,January,1,33,0
4308,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,26/1/2020,January,1,48,0
4309,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,2/2/2020,February,2,32,0
4310,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,9/2/2020,February,2,35,0
4311,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,16/2/2020,February,2,36,0
4312,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,23/2/2020,February,2,41,0
4313,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,1/3/2020,March,3,49,0
4314,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,8/3/2020,March,3,15,0
4315,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,15/3/2020,March,3,16,1
4316,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,22/3/2020,March,3,23,0
4317,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,29/3/2020,March,3,3,0
4318,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,5/4/2020,April,4,2,0
4319,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,12/4/2020,April,4,8,0
4320,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,19/4/2020,April,4,14,0
4321,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,26/4/2020,April,4,4,0
4322,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,3/5/2020,May,5,5,0
4323,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,10/5/2020,May,5,10,0
4324,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,17/5/2020,May,5,10,0
4325,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,24/5/2020,May,5,10,0
4326,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,31/5/2020,May,5,9,0
4327,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,7/6/2020,June,6,6,0
4328,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,14/6/2020,June,6,12,0
4329,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,21/6/2020,June,6,3,0
4330,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,28/6/2020,June,6,9,0
4331,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,5/7/2020,July,7,7,0
4332,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,12/7/2020,July,7,12,0
4333,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,19/7/2020,July,7,3,0
4334,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,26/7/2020,July,7,11,1
4335,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,2/8/2020,August,8,8,0
4336,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,9/8/2020,August,8,3,0
4337,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,16/8/2020,August,8,9,0
4338,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,23/8/2020,August,8,3,0
4339,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,30/8/2020,August,8,3,0
4340,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,13/9/2020,September,9,5,0
4341,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,27/9/2020,September,9,5,0
4342,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,11/10/2020,October,10,1,0
4343,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,25/10/2020,October,10,0,0
4344,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,8/11/2020,November,11,3,0
4345,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,22/11/2020,November,11,0,0
4346,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,29/11/2020,November,11,0,0
4347,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,6/12/2020,December,12,1,0
4348,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,13/12/2020,December,12,2,0
4349,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,20/12/2020,December,12,2,0
4350,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,27/12/2020,December,12,2,0
4351,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,6/9/2020,September,9,0,5
4352,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,20/9/2020,September,9,0,6
4353,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,4/10/2020,October,10,0,5
4354,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,18/10/2020,October,10,0,0
4355,1600000000,1600300000,Region XIII (Caraga),Agusan del Sur,1/11/2020,November,11,0,1
4356,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,12/1/2020,January,1,3,0
4357,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,19/1/2020,January,1,14,0
4358,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,26/1/2020,January,1,6,0
4359,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,2/2/2020,February,2,15,0
4360,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,9/2/2020,February,2,8,0
4361,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,16/2/2020,February,2,6,0
4362,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,23/2/2020,February,2,5,0
4363,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,1/3/2020,March,3,5,0
4364,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,8/3/2020,March,3,0,0
4365,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,15/3/2020,March,3,3,0
4366,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,22/3/2020,March,3,0,0
4367,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,29/3/2020,March,3,2,0
4368,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,5/4/2020,April,4,0,0
4369,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,12/4/2020,April,4,0,0
4370,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,19/4/2020,April,4,1,0
4371,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,26/4/2020,April,4,0,0
4372,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,3/5/2020,May,5,0,0
4373,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,10/5/2020,May,5,0,0
4374,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,17/5/2020,May,5,1,0
4375,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,24/5/2020,May,5,0,0
4376,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,31/5/2020,May,5,0,0
4377,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,7/6/2020,June,6,0,0
4378,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,14/6/2020,June,6,0,0
4379,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,21/6/2020,June,6,0,0
4380,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,28/6/2020,June,6,0,0
4381,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,5/7/2020,July,7,0,0
4382,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,12/7/2020,July,7,0,0
4383,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,19/7/2020,July,7,0,0
4384,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,26/7/2020,July,7,0,0
4385,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,2/8/2020,August,8,1,0
4386,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,9/8/2020,August,8,0,0
4387,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,16/8/2020,August,8,1,0
4388,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,23/8/2020,August,8,1,0
4389,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,30/8/2020,August,8,2,0
4390,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,13/9/2020,September,9,1,0
4391,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,27/9/2020,September,9,1,0
4392,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,11/10/2020,October,10,2,0
4393,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,25/10/2020,October,10,0,0
4394,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,8/11/2020,November,11,1,0
4395,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,22/11/2020,November,11,2,0
4396,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,29/11/2020,November,11,1,0
4397,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,6/12/2020,December,12,1,0
4398,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,13/12/2020,December,12,1,0
4399,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,20/12/2020,December,12,0,0
4400,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,27/12/2020,December,12,1,0
4401,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,6/9/2020,September,9,0,2
4402,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,20/9/2020,September,9,0,7
4403,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,4/10/2020,October,10,0,2
4404,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,18/10/2020,October,10,0,2
4405,1400000000,1408100000,Cordillera Administrative Region (CAR),Apayao,1/11/2020,November,11,0,1
4406,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,12/1/2020,January,1,8,0
4407,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,19/1/2020,January,1,12,1
4408,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,26/1/2020,January,1,8,0
4409,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,2/2/2020,February,2,4,0
4410,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,9/2/2020,February,2,5,0
4411,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,16/2/2020,February,2,3,0
4412,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,23/2/2020,February,2,4,0
4413,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,1/3/2020,March,3,6,0
4414,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,8/3/2020,March,3,2,0
4415,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,15/3/2020,March,3,2,0
4416,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,22/3/2020,March,3,2,0
4417,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,29/3/2020,March,3,0,0
4418,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,5/4/2020,April,4,2,1
4419,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,12/4/2020,April,4,0,0
4420,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,19/4/2020,April,4,0,0
4421,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,26/4/2020,April,4,0,0
4422,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,3/5/2020,May,5,0,0
4423,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,10/5/2020,May,5,0,0
4424,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,17/5/2020,May,5,0,0
4425,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,24/5/2020,May,5,0,0
4426,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,31/5/2020,May,5,2,0
4427,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,7/6/2020,June,6,0,0
4428,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,14/6/2020,June,6,0,0
4429,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,21/6/2020,June,6,17,0
4430,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,28/6/2020,June,6,2,0
4431,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,5/7/2020,July,7,5,0
4432,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,12/7/2020,July,7,9,0
4433,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,19/7/2020,July,7,10,0
4434,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,26/7/2020,July,7,7,0
4435,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,2/8/2020,August,8,4,0
4436,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,9/8/2020,August,8,6,0
4437,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,16/8/2020,August,8,3,0
4438,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,23/8/2020,August,8,0,0
4439,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,30/8/2020,August,8,1,0
4440,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,13/9/2020,September,9,8,0
4441,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,27/9/2020,September,9,4,0
4442,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,11/10/2020,October,10,2,0
4443,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,25/10/2020,October,10,6,0
4444,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,8/11/2020,November,11,1,0
4445,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,22/11/2020,November,11,0,0
4446,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,29/11/2020,November,11,4,0
4447,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,6/12/2020,December,12,2,0
4448,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,13/12/2020,December,12,7,0
4449,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,20/12/2020,December,12,3,0
4450,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,27/12/2020,December,12,3,0
4451,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,6/9/2020,September,9,0,1
4452,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,20/9/2020,September,9,0,2
4453,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,4/10/2020,October,10,0,3
4454,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,18/10/2020,October,10,0,0
4455,1400000000,1401100000,Cordillera Administrative Region (CAR),Benguet,1/11/2020,November,11,0,2
4456,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,12/1/2020,January,1,3,0
4457,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,19/1/2020,January,1,1,0
4458,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,26/1/2020,January,1,1,0
4459,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,2/2/2020,February,2,7,0
4460,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,9/2/2020,February,2,3,0
4461,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,16/2/2020,February,2,3,0
4462,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,23/2/2020,February,2,3,0
4463,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,1/3/2020,March,3,7,0
4464,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,8/3/2020,March,3,2,0
4465,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,15/3/2020,March,3,4,0
4466,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,22/3/2020,March,3,3,0
4467,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,29/3/2020,March,3,0,0
4468,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,5/4/2020,April,4,1,0
4469,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,12/4/2020,April,4,0,0
4470,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,19/4/2020,April,4,3,0
4471,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,26/4/2020,April,4,1,0
4472,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,3/5/2020,May,5,1,0
4473,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,10/5/2020,May,5,0,0
4474,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,17/5/2020,May,5,1,0
4475,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,24/5/2020,May,5,0,0
4476,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,31/5/2020,May,5,0,0
4477,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,7/6/2020,June,6,1,0
4478,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,14/6/2020,June,6,1,0
4479,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,21/6/2020,June,6,0,0
4480,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,28/6/2020,June,6,0,0
4481,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,5/7/2020,July,7,1,0
4482,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,12/7/2020,July,7,2,0
4483,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,19/7/2020,July,7,3,0
4484,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,26/7/2020,July,7,1,0
4485,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,2/8/2020,August,8,1,0
4486,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,9/8/2020,August,8,0,0
4487,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,16/8/2020,August,8,0,0
4488,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,23/8/2020,August,8,2,0
4489,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,30/8/2020,August,8,1,0
4490,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,13/9/2020,September,9,1,0
4491,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,27/9/2020,September,9,0,0
4492,1900000000,1900700000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,11/10/2020,October,10,0,0
